SRNE,"Sorrento Therapeutics, Inc.",1.65,124260290.6,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/srne
SRPT,"Sarepta Therapeutics, Inc.",32.49,1785489997,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/srpt
SRRA,"Sierra Oncology, Inc.",1.22,63767500.46,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/srra
SRSC,Sears Canada Inc. ,0.9754,99371471.51,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/srsc
SRTS,"Sensus Healthcare, Inc.",4.0373,54613235.37,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srts
SRTSW,"Sensus Healthcare, Inc.",0.6,0,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srtsw
SRUN,Silver Run Acquisition Corporation II,9.89,1279518750,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/srun
SRUNU,Silver Run Acquisition Corporation II,10.39,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/srunu
SRUNW,Silver Run Acquisition Corporation II,1.5,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/srunw
SSB,South State Corporation,84.2,2462352462,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssb
SSBI,Summit State Bank,12.9038,77678940.43,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SSFN,Stewardship Financial Corp,9.055,78252449.78,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
SSKN,"Strata Skin Sciences, Inc.",2.64,6409241.52,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/sskn
SSNC,"SS&C Technologies Holdings, Inc.",36.99,7546272935,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc
SSNT,"SilverSun Technologies, Inc.",3.61,16208549.83,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ssnt
SSRI,Silver Standard Resources Inc.,9.86,1178408789,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssri
SSYS,"Stratasys, Ltd.",28.05,1479020400,n/a,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys
STAA,STAAR Surgical Company,9.25,378623932.3,n/a,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa
STAF,"Staffing 360 Solutions, Inc.",0.63,9224446.77,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/staf
STB,Student Transportation Inc,6.04,571152275.4,n/a,n/a,Transportation,Other Transportation,http://www.nasdaq.com/symbol/stb
STBA,"S&T Bancorp, Inc.",33.95,1187589876,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stba
STBZ,State Bank Financial Corporation.,25.95,1010796330,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stbz
STDY,SteadyMed Ltd.,7.125,179346054,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stdy
STFC,State Auto Financial Corporation,24.46,1027381003,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc
STKL,"SunOpta, Inc.",9.5,817042189.5,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl
STKS,"The ONE Group Hospitality, Inc.",2.0421,51336382.53,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/stks
STLD,"Steel Dynamics, Inc.",34.99,8460141371,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld
STLR,Stellar Acquisition III Inc.,10,90101770,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/stlr
STLRU,Stellar Acquisition III Inc.,10.395,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/stlru
STLRW,Stellar Acquisition III Inc.,0.325,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/stlrw
STLY,"Stanley Furniture Company, Inc.",1.1283,16554674.85,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly
STML,"Stemline Therapeutics, Inc.",8.25,207202602.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stml
STMP,Stamps.com Inc.,132.3,2240897929,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/stmp
STPP,iPath US Treasury Steepener ETN,33.33,3460320.6,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/stpp
STRA,"Strayer Education, Inc.",88.88,991890489.9,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra
STRL,Sterling Construction Company Inc,10.18,274630308.7,n/a,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl
STRM,"Streamline Health Solutions, Inc.",1.2,23634469.2,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/strm
STRS,Stratus Properties Inc.,27.65,224697780.3,n/a,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs
STRT,Strattec Security Corporation,34.3,125870195.5,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt
STX,Seagate Technology PLC,42.73,12674890639,n/a,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/stx
SUMR,"Summer Infant, Inc.",1.78,32978490.76,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr
SUNS,Solar Senior Capital Ltd.,17.68,283389519.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/suns
SUNW,"Sunworks, Inc.",1.54,34558622.56,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/sunw
SUPN,"Supernus Pharmaceuticals, Inc.",34.55,1737256816,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn
SVA,"Sinovac Biotech, Ltd.",4.88,277704017.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sva
SVBI,Severn Bancorp Inc,7.1,86110248.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/svbi
SVRA,"Savara, Inc.",5.28,80009239.2,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/svra
SVVC,"Firsthand Technology Value Fund, Inc.",8.55,63532459.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
SWIN,ALPS/Dorsey Wright Sector Momentum ETF,26.8,6700053.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swin
SWIR,"Sierra Wireless, Inc.",27,868253364,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/swir
SWKS,"Skyworks Solutions, Inc.",105.42,19452577956,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks
SYBT,"Stock Yards Bancorp, Inc.",37,838430508,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sybt
SYKE,"Sykes Enterprises, Incorporated",32.93,1400322071,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
SYMC,Symantec Corporation,29.87,18168137791,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SYMX,"Synthesis Energy Systems, Inc.",0.736,64260628.83,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx
SYNA,Synaptics Incorporated,56.05,1922790934,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/syna
SYNC,"Synacor, Inc.",3.35,127363666.8,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync
SYNL,Synalloy Corporation,12.05,104577395.1,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNT,"Syntel, Inc.",18.41,1539723204,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/synt
SYPR,"Sypris Solutions, Inc.",1.43,30600856,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr
SYRS,"Syros Pharmaceuticals, Inc.",17.17,449512591.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/syrs
TA,TravelCenters of America LLC,3.8,150166921.8,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ta
TACO,"Del Taco Restaurants, Inc.",12.75,491116000.5,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/taco
TACOW,"Del Taco Restaurants, Inc.",3.51,0,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/tacow
TACT,TransAct Technologies Incorporated,8.4,61722855.6,n/a,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tact
TAIT,Taitron Components Incorporated,1.5374,8503124.178,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait
TANH,Tantech Holdings Ltd.,2.5299,61506764.36,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tanh
TANNI,TravelCenters of America LLC,24.6,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tanni
TANNL,TravelCenters of America LLC,23.8601,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tannl
TANNZ,TravelCenters of America LLC,24.2,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tannz
TAPR,Barclays Inverse US Treasury Composite ETN,23.82,16207128,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/tapr
TAST,"Carrols Restaurant Group, Inc.",12.4,448909512,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/tast
TATT,TAT Technologies Ltd.,12,105941328,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt
TAX,"Liberty Tax, Inc.",14.85,188335867.5,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/tax
TAYD,"Taylor Devices, Inc.",13,44677880,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
TBBK,"The Bancorp, Inc.",6.12,340817824.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
TBK,"Triumph Bancorp, Inc.",22.1,400121339.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tbk
TBNK,Territorial Bancorp Inc.,29.6,290980964.8,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TBPH,"Theravance Biopharma, Inc.",36.89,1968493709,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tbph
TCBI,"Texas Capital Bancshares, Inc.",76.65,3799152114,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",25.564,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",25.89,155340000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",64.0304,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TCBK,TriCo Bancshares,35.15,803996670.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbk
TCCO,Technical Communications Corporation,2.6,4783680.2,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco
TCFC,The Community Financial Corporation,35,162474165,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcfc
TCMD,"Tactile Systems Technology, Inc.",23.72,401820120.8,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tcmd
TCON,"TRACON Pharmaceuticals, Inc.",3.05,50657617.75,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tcon
TCPC,TCP Capital Corp.,17.15,1008283606,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
TCRD,"THL Credit, Inc.",9.91,326293399.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcrd
TCX,Tucows Inc.,58.85,618169345.2,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tcx
TDIV,First Trust NASDAQ Technology Dividend Index Fund,32.02,720610100,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdiv
TEAM,Atlassian Corporation Plc,35.9,8094567614,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/team
TEAR,TearLab Corporation,2.03,11438554.68,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear
TECD,Tech Data Corporation,93.04,3547024861,n/a,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TECH,Bio-Techne Corp,111.06,4146258399,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tech
TEDU,"Tarena International, Inc.",17.62,532874946.8,30242619,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tedu
TELL,Tellurian Inc.,10.11,2048776446,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tell
TENX,"Tenax Therapeutics, Inc.",0.52,14682976.88,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/tenx
TERP,"TerraForm Power, Inc.",12.48,1773605983,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/terp
TESO,Tesco Corporation,5.2,242951904,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TESS,TESSCO Technologies Incorporated,14.25,118698025.5,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
TFSL,TFS Financial Corporation,16.05,4537876864,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TGA,Transglobe Energy Corp,1.58,114084483,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tga
TGEN,Tecogen Inc.,3.29,65941641.08,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tgen
TGLS,Tecnoglass Inc.,9.88,330861262.2,n/a,n/a,Consumer Durables,Electronic Components,http://www.nasdaq.com/symbol/tgls
TGTX,"TG Therapeutics, Inc.",11.85,791285480.1,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx
THFF,First Financial Corporation Indiana,46.25,565348437.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/thff
THLD,"Threshold Pharmaceuticals, Inc.",0.4698,33633695.16,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thld
THRM,Gentherm Inc,37.15,1365210453,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/thrm
THST,"Truett-Hurst, Inc.",2.13,9429075.48,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/thst
TICC,TICC Capital Corp.,7.22,371681333,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ticc
TICCL,TICC Capital Corp.,25.691,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ticcl
TIG,TiGenix,17,31125351,1830903,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tig
TIL,Till Capital Ltd.,3.9272,13157235.32,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/til
TILE,"Interface, Inc.",20.2,1268724933,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/tile
TIPT,Tiptree Inc.,6.3,230300091,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/tipt
TISA,"Top Image Systems, Ltd.",1.31,23491221.3,n/a,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tisa
TITN,Titan Machinery Inc.,15.67,342211065.7,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/titn
TIVO,TiVo Corporation,16.65,2016031950,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/tivo
TLF,"Tandy Leather Factory, Inc.",8.3,76986658.3,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf
TLGT,"Teligent, Inc.",8.64,459875940.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tlgt
TLND,Talend S.A.,33.38,298031661,8928450,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tlnd
TLT,iShares 20+ Year Treasury Bond ETF,123.23,6703712000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tlt
TMUS,"T-Mobile US, Inc.",67.89,56405448368,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tmus
TMUSP,"T-Mobile US, Inc.",110.83,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tmusp
TNAV,"Telenav, Inc.",8.25,360809625,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav
TNDM,"Tandem Diabetes Care, Inc.",0.83,41366909.5,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tndm
TNXP,Tonix Pharmaceuticals Holding Corp.,4.32,32339632.32,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tnxp
TOCA,Tocagen Inc.,15.97,295473155.1,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/toca
TOPS,TOP Ships Inc.,0.4131,737439.2685,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tops
TORM          ,TOR Minerals International Inc,8.15,28864879.45,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/torm
TOUR,Tuniu Corporation,8.17,260713433.7,31911069,n/a,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/tour
TOWN,Towne Bank,29.75,1859141998,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/town
TPIC,"TPI Composites, Inc.",16.32,550585604.2,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tpic
TPIV,TapImmune Inc.,3.7201,31512345.84,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tpiv
TQQQ,ProShares UltraPro QQQ,102.98,1683723000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tqqq
TRCB,Two River Bancorp,17.65,148154735.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trcb
TRCH,"Torchlight Energy Resources, Inc.",1.42,84102013.4,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/trch
TREE,"LendingTree, Inc.",156.7,1871481420,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree
TRHC,"Tabula Rasa HealthCare, Inc.",13.55,233306176.4,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/trhc
TRIB,Trinity Biotech plc,5.48,131271460.1,23954646,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/trib
TRIL,Trillium Therapeutics Inc.,5.65,44325289.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tril
TRIP,"TripAdvisor, Inc.",40.8,5762059927,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/trip
TRMB,Trimble Inc.,35.69,9025896464,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trmb
TRMK,Trustmark Corporation,31.41,2127381522,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trmk
TRNC,"tronc, Inc.",11.09,363947904.9,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/trnc
TRNS,"Transcat, Inc.",12.05,84877235.7,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/trns
TROV,"TrovaGene, Inc.",0.7222,22368700.6,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trov
TROVU,"TrovaGene, Inc.",1.5706,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovu
TROVW,"TrovaGene, Inc.",0.077,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovw
TROW,"T. Rowe Price Group, Inc.",68.68,16570307462,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow
TRPX,Therapix Biosciences Ltd.,6.2,12400000,2000000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trpx
TRS,TriMas Corporation,22.05,1007972422,n/a,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/trs
TRST,TrustCo Bank Corp NY,7.55,724777969.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trst
TRUP,"Trupanion, Inc.",17.02,506530398.9,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/trup
TRVG,trivago N.V.,19.38,581916186.3,30026635,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trvg
TRVN,"Trevena, Inc.",2.94,171406595.2,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trvn
TSBK,"Timberland Bancorp, Inc.",22.59,166024685.4,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/tsbk
TSC,"TriState Capital Holdings, Inc.",24.45,702496495.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tsc
TSCO,Tractor Supply Company,53.12,6829327117,n/a,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/tsco
TSEM,Tower Semiconductor Ltd.,25.49,2370178117,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsem
TSLA,"Tesla, Inc. ",310.22,50956655302,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla
TSRI,"TSR, Inc.",6.8063,13354382.59,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tsri
TSRO,"TESARO, Inc.",155.73,8388356116,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro
TST,"TheStreet, Inc.",0.93,33164065.98,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/tst
TTD,"The Trade Desk, Inc.",51.5,2057692028,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/ttd
TTEC,"TeleTech Holdings, Inc.",40.65,1854394992,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec
TTEK,"Tetra Tech, Inc.",45.1,2577761984,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek
TTGT,"TechTarget, Inc.",9.29,254957509.8,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt
TTMI,"TTM Technologies, Inc.",16.26,1654354595,n/a,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/ttmi
TTNP,"Titan Pharmaceuticals, Inc.",2.25,47708424,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ttnp
TTOO,"T2 Biosystems, Inc.",3.26,99737554.92,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ttoo
TTPH,"Tetraphase Pharmaceuticals, Inc.",7.39,280500818.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ttph
TTS,"Tile Shop Hldgs, Inc.",19.6,1012110915,n/a,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/tts
TTWO,"Take-Two Interactive Software, Inc.",77.73,7882614691,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo
TUES,Tuesday Morning Corp.,1.85,83436566.95,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tues
TURN,180 Degree Capital Corp.,1.57,48860852.34,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/turn
TUSA,First Trust Total US Market AlphaDEX ETF,28.9991,10149743,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tusa
TUSK,"Mammoth Energy Services, Inc.",19.07,715125000,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/tusk
TUTI,Tuttle Tactical Management Multi-Strategy Income ETF,22.66,21527090.64,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tuti
TUTT,Tuttle Tactical Management U.S. Core ETF,22.37,54806589.48,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tutt
TVIA,"TerraVia Holdings, Inc.",0.3103,33606894.42,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tvia
TVIX,VelocityShares Daily 2x VIX Short Term ETN,24.21,200545786.5,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/tvix
TVIZ,VelocityShares Daily 2x VIX Medium Term ETN,18.41,2446652.18,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/tviz
TVTY,"Tivity Health, Inc.",32.35,1268051353,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/tvty
TWIN,"Twin Disc, Incorporated",16.68,192139138.4,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/twin
TWMC,Trans World Entertainment Corp.,1.65,59590390.2,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/twmc
TWNK,"Hostess Brands, Inc.",16.91,2204911134,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/twnk
TWNKW,"Hostess Brands, Inc.",3.205,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/twnkw
TWOU,"2U, Inc.",43.14,2050984615,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/twou
TXN,Texas Instruments Incorporated,80.05,79755721311,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",48.68,3452521369,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh
TYHT,"Shineco, Inc.",4.46,93811961.12,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/tyht
TYPE,Monotype Imaging Holdings Inc.,19.4,811808772.2,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/type
TZOO,Travelzoo,10.95,143708314.7,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tzoo
